DATAFLOW,LAST UPDATE,freq,citizen,agedef,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Hungary,2018,82937,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Hungary,2019,88581,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Hungary,2020,75470,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Hungary,2021,80471,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Hungary,2022,94148,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Hungary,2023,96192,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Hungary,2024,88418,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,1998,48175,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,1999,51675,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2000,57400,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2001,64925,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2002,61725,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2003,58875,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2004,78075,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2005,102000,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2006,139434,b,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2007,122415,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2008,82592,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2009,50604,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2010,52339,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2011,57292,b,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2012,61324,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2013,65539,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2014,73519,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2015,80792,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2016,93378,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2017,84743,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2018,105699,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2019,96321,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2020,81918,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2021,83770,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2022,157537,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2023,135617,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Ireland,2024,127664,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,1998,4562,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,1999,4785,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2000,5203,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2001,5002,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2002,4215,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2003,3704,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2004,5350,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2005,7773,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2006,9832,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2007,12546,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2008,10288,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2009,3921,b,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2010,3948,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2011,4073,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2012,4960,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2013,6406,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2014,5368,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2015,5635,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2016,8710,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2017,12116,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2018,11830,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2019,9872,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2020,8544,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2021,8996,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2022,14878,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2023,11235,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Iceland,2024,9946,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,1998,156885,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,1999,185052,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2000,226968,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2001,208252,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2002,213202,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2003,440301,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2004,414880,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2005,304960,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2006,279714,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2007,527123,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2008,534712,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2009,442940,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2010,458856,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2011,385793,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2012,350772,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2013,307454,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2014,277631,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2015,280078,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2016,300823,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2017,343440,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2018,332324,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2019,332778,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2020,247526,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2021,318366,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2022,410985,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2023,439658,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Italy,2024,451583,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Liechtenstein,2008,578,b,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Liechtenstein,2009,584,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Liechtenstein,2010,591,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Liechtenstein,2011,650,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Liechtenstein,2012,671,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Liechtenstein,2013,696,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Liechtenstein,2014,615,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Liechtenstein,2015,657,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Liechtenstein,2016,607,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Liechtenstein,2017,645,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Liechtenstein,2018,649,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Liechtenstein,2019,727,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Liechtenstein,2020,713,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Liechtenstein,2021,669,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Liechtenstein,2022,770,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Liechtenstein,2023,716,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Liechtenstein,2024,1300,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,1998,2706,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,1999,2679,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2000,1510,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2001,4694,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2002,5110,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2003,4728,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2004,5553,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2005,6789,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2006,7745,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2007,8609,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2008,9297,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2009,6487,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2010,5213,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2011,15685,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2012,28797,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2013,30924,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2014,33544,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2015,31085,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2016,31395,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2017,33305,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2018,37420,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2019,46526,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2020,46020,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2021,44858,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2022,87367,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2023,66682,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Lithuania,2024,51845,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,1998,11630,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,1999,12794,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2000,11765,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2001,12135,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2002,12101,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2003,13158,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2004,12872,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2005,14397,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2006,14352,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2007,16675,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2008,17758,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2009,15751,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2010,16962,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2011,20268,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2012,20478,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2013,21098,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2014,22332,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2015,23803,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2016,22888,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2017,24379,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2018,24644,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2019,26668,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2020,22490,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2021,25335,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2022,31433,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2023,26964,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Luxembourg,2024,25725,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,1998,3123,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,1999,1813,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2000,6483,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2001,5376,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2002,6642,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2003,4063,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2004,4844,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2005,6691,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2006,8212,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2007,7517,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2008,4678,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2009,3731,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2010,4011,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2011,10234,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2012,13303,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2013,8299,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2014,10365,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2015,9479,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2016,8345,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2017,9916,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2018,10909,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2019,11223,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2020,8840,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2021,12689,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2022,38708,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2023,15629,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Latvia,2024,14701,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Moldova,2007,2070,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Moldova,2014,98731,,
ESTAT:MIGR_IMM1CTZ(1.0),30/03/26 23:00:00,Annual,Total,Age reached during the year,Total,Number,Total,Moldova,2015,105834,,
